chr1,chr2,start1,end1,start2,end2,count
chr2,chr2,73750000,73800000,73750000,73800000,1
chr2,chr2,74000000,74050000,66000000,66050000,1
chr2,chr2,74000000,74050000,74000000,74050000,1
chr2,chr2,74250000,74300000,74250000,74300000,1
chr2,chr2,74500000,74550000,74500000,74550000,1
chr2,chr2,74750000,74800000,74750000,74800000,1
chr2,chr2,75000000,75050000,16500000,16550000,1
chr2,chr2,75000000,75050000,49500000,49550000,1
chr2,chr2,75000000,75050000,75000000,75050000,1
chr2,chr2,75000000,75050000,125750000,125800000,1
chr2,chr2,75250000,75300000,71000000,71050000,1
chr2,chr2,75250000,75300000,75250000,75300000,1
chr2,chr2,75500000,75550000,75500000,75550000,1
chr2,chr2,75750000,75800000,69000000,69050000,1
chr2,chr2,75750000,75800000,75750000,75800000,1
chr2,chr2,75750000,75800000,77500000,77550000,1
chr2,chr2,76000000,76050000,76000000,76050000,1
chr2,chr2,76250000,76300000,76250000,76300000,1
chr2,chr2,76500000,76550000,62250000,62300000,1
chr2,chr2,76500000,76550000,76500000,76550000,1
chr2,chr2,76750000,76800000,76750000,76800000,1
chr2,chr2,77000000,77050000,54000000,54050000,1
chr2,chr2,77000000,77050000,77000000,77050000,1
chr2,chr2,77250000,77300000,77250000,77300000,1
chr2,chr2,77500000,77550000,75750000,75800000,1
chr2,chr2,77500000,77550000,77500000,77550000,1
chr2,chr2,77750000,77800000,77750000,77800000,1
chr2,chr2,78000000,78050000,78000000,78050000,1
chr2,chr2,78250000,78300000,78250000,78300000,1
chr2,chr2,78250000,78300000,86500000,86550000,1
chr2,chr2,78500000,78550000,78500000,78550000,1
chr2,chr2,78500000,78550000,97000000,97050000,1
chr2,chr2,78750000,78800000,78750000,78800000,1
chr2,chr2,78750000,78800000,88250000,88300000,1
chr2,chr2,78750000,78800000,118000000,118050000,1
chr2,chr2,79000000,79050000,79000000,79050000,1
chr2,chr2,79000000,79050000,99500000,99550000,1
chr2,chr2,79000000,79050000,160750000,160800000,1
chr2,chr2,79250000,79300000,79250000,79300000,1
chr2,chr2,79500000,79550000,79500000,79550000,1
chr2,chr2,79750000,79800000,79750000,79800000,1
chr2,chr2,79750000,79800000,100000000,100050000,1
chr2,chr2,79750000,79800000,102500000,102550000,1
chr2,chr2,80000000,80050000,80000000,80050000,1
chr2,chr2,80250000,80300000,80250000,80300000,1
chr2,chr2,80250000,80300000,104250000,104300000,1
chr2,chr2,80250000,80300000,104500000,104550000,1
chr2,chr2,80250000,80300000,107750000,107800000,1
chr2,chr2,80500000,80550000,80500000,80550000,1
chr2,chr2,80750000,80800000,80750000,80800000,1
chr2,chr2,81000000,81050000,81000000,81050000,1
chr2,chr2,81250000,81300000,81250000,81300000,1
chr2,chr2,81250000,81300000,87500000,87550000,1
chr2,chr2,81250000,81300000,88250000,88300000,1
chr2,chr2,81250000,81300000,103000000,103050000,1
chr2,chr2,81250000,81300000,116250000,116300000,1
chr2,chr2,81250000,81300000,160500000,160550000,1
chr2,chr2,81500000,81550000,81500000,81550000,1
chr2,chr2,81750000,81800000,81750000,81800000,1
chr2,chr2,82000000,82050000,82000000,82050000,1
chr2,chr2,82000000,82050000,115750000,115800000,1
chr2,chr2,82250000,82300000,82250000,82300000,1
chr2,chr2,82500000,82550000,82500000,82550000,1
chr2,chr2,82750000,82800000,82750000,82800000,1
chr2,chr2,83000000,83050000,83000000,83050000,1
chr2,chr2,83250000,83300000,83250000,83300000,1
chr2,chr2,83500000,83550000,70500000,70550000,1
chr2,chr2,83500000,83550000,83500000,83550000,1
chr2,chr2,83750000,83800000,83750000,83800000,1
chr2,chr2,84000000,84050000,19250000,19300000,1
chr2,chr2,84000000,84050000,84000000,84050000,1
chr2,chr2,84250000,84300000,84250000,84300000,1
chr2,chr2,84500000,84550000,50250000,50300000,1
chr2,chr2,84500000,84550000,84500000,84550000,1
chr2,chr2,84500000,84550000,103500000,103550000,1
chr2,chr2,84500000,84550000,119000000,119050000,1
chr2,chr2,84750000,84800000,84750000,84800000,1
chr2,chr2,85000000,85050000,59250000,59300000,1
chr2,chr2,85000000,85050000,85000000,85050000,1
chr2,chr2,85000000,85050000,85250000,85300000,1
chr2,chr2,85250000,85300000,59250000,59300000,1
chr2,chr2,85250000,85300000,85000000,85050000,1
chr2,chr2,85250000,85300000,85250000,85300000,1
chr2,chr2,85250000,85300000,101500000,101550000,1
chr2,chr2,85500000,85550000,85500000,85550000,1
chr2,chr2,85750000,85800000,85750000,85800000,1
chr2,chr2,86000000,86050000,86000000,86050000,1
chr2,chr2,86250000,86300000,86250000,86300000,1
chr2,chr2,86250000,86300000,160750000,160800000,1
chr2,chr2,86500000,86550000,78250000,78300000,1
chr2,chr2,86500000,86550000,86500000,86550000,1
chr2,chr2,86750000,86800000,86750000,86800000,1
chr2,chr2,87250000,87300000,87250000,87300000,1
chr2,chr2,87250000,87300000,116250000,116300000,1
chr2,chr2,87500000,87550000,81250000,81300000,1
chr2,chr2,87500000,87550000,87500000,87550000,1
chr2,chr2,88000000,88050000,88000000,88050000,1
chr2,chr2,88000000,88050000,104500000,104550000,1
chr2,chr2,88250000,88300000,78750000,78800000,1
chr2,chr2,88250000,88300000,81250000,81300000,1
chr2,chr2,88250000,88300000,88250000,88300000,1
chr2,chr2,88250000,88300000,104000000,104050000,1
chr2,chr2,88250000,88300000,118000000,118050000,1
chr2,chr2,88250000,88300000,160500000,160550000,1
chr2,chr2,88500000,88550000,64000000,64050000,1
chr2,chr2,88500000,88550000,64500000,64550000,1
chr2,chr2,88500000,88550000,69250000,69300000,1
chr2,chr2,88500000,88550000,88500000,88550000,1
chr2,chr2,88500000,88550000,89000000,89050000,1
chr2,chr2,88750000,88800000,88750000,88800000,1
chr2,chr2,89000000,89050000,64000000,64050000,1
chr2,chr2,89000000,89050000,64500000,64550000,1
chr2,chr2,89000000,89050000,69250000,69300000,1
chr2,chr2,89000000,89050000,88500000,88550000,1
chr2,chr2,89000000,89050000,89000000,89050000,1
chr2,chr2,89750000,89800000,89750000,89800000,1
chr2,chr2,90000000,90050000,46500000,46550000,1
chr2,chr2,90000000,90050000,65000000,65050000,1
chr2,chr2,90000000,90050000,90000000,90050000,1
chr2,chr2,91750000,91800000,91750000,91800000,1
chr2,chr2,94750000,94800000,94750000,94800000,1
chr2,chr2,94750000,94800000,121250000,121300000,1
chr2,chr2,95000000,95050000,95000000,95050000,1
chr2,chr2,95000000,95050000,140250000,140300000,1
chr2,chr2,95000000,95050000,141250000,141300000,1
chr2,chr2,95000000,95050000,143000000,143050000,1
chr2,chr2,95000000,95050000,143250000,143300000,1
chr2,chr2,95250000,95300000,95250000,95300000,1
chr2,chr2,95250000,95300000,95750000,95800000,1
chr2,chr2,95500000,95550000,95500000,95550000,1
chr2,chr2,95750000,95800000,95250000,95300000,1
chr2,chr2,95750000,95800000,95750000,95800000,1
chr2,chr2,96000000,96050000,96000000,96050000,1
chr2,chr2,96000000,96050000,97000000,97050000,1
chr2,chr2,96000000,96050000,142250000,142300000,1
chr2,chr2,96250000,96300000,96250000,96300000,1
chr2,chr2,96500000,96550000,96500000,96550000,1
chr2,chr2,96750000,96800000,96750000,96800000,1
chr2,chr2,97000000,97050000,78500000,78550000,1
chr2,chr2,97000000,97050000,96000000,96050000,1
chr2,chr2,97000000,97050000,97000000,97050000,1
chr2,chr2,97000000,97050000,142250000,142300000,1
chr2,chr2,97750000,97800000,97750000,97800000,1
chr2,chr2,98000000,98050000,98000000,98050000,1
chr2,chr2,98250000,98300000,98250000,98300000,1
chr2,chr2,98500000,98550000,98500000,98550000,1
chr2,chr2,98500000,98550000,98750000,98800000,1
chr2,chr2,98500000,98550000,99750000,99800000,1
chr2,chr2,98750000,98800000,98500000,98550000,1
chr2,chr2,98750000,98800000,98750000,98800000,1
chr2,chr2,98750000,98800000,99750000,99800000,1
chr2,chr2,99000000,99050000,99000000,99050000,1
chr2,chr2,99250000,99300000,51250000,51300000,1
chr2,chr2,99250000,99300000,99250000,99300000,1
chr2,chr2,99250000,99300000,100500000,100550000,1
chr2,chr2,99250000,99300000,101000000,101050000,1
chr2,chr2,99500000,99550000,79000000,79050000,1
chr2,chr2,99500000,99550000,99500000,99550000,1
chr2,chr2,99750000,99800000,98500000,98550000,1
chr2,chr2,99750000,99800000,98750000,98800000,1
chr2,chr2,99750000,99800000,99750000,99800000,1
chr2,chr2,100000000,100050000,79750000,79800000,1
chr2,chr2,100000000,100050000,100000000,100050000,1
chr2,chr2,100250000,100300000,100250000,100300000,1
chr2,chr2,100500000,100550000,99250000,99300000,1
chr2,chr2,100500000,100550000,100500000,100550000,1
chr2,chr2,100500000,100550000,100750000,100800000,1
chr2,chr2,100750000,100800000,100500000,100550000,1
chr2,chr2,100750000,100800000,100750000,100800000,1
chr2,chr2,101000000,101050000,99250000,99300000,1
chr2,chr2,101000000,101050000,101000000,101050000,1
chr2,chr2,101250000,101300000,101250000,101300000,1
chr2,chr2,101500000,101550000,59500000,59550000,1
chr2,chr2,101500000,101550000,85250000,85300000,1
chr2,chr2,101500000,101550000,101500000,101550000,1
chr2,chr2,101750000,101800000,101750000,101800000,1
chr2,chr2,102000000,102050000,102000000,102050000,1
chr2,chr2,102000000,102050000,102250000,102300000,1
chr2,chr2,102250000,102300000,102000000,102050000,1
chr2,chr2,102250000,102300000,102250000,102300000,1
chr2,chr2,102500000,102550000,79750000,79800000,1
chr2,chr2,102500000,102550000,102500000,102550000,1
chr2,chr2,102750000,102800000,102750000,102800000,1
chr2,chr2,102750000,102800000,108000000,108050000,1
chr2,chr2,102750000,102800000,114250000,114300000,1
chr2,chr2,102750000,102800000,119000000,119050000,1
chr2,chr2,103000000,103050000,81250000,81300000,1
chr2,chr2,103000000,103050000,103000000,103050000,1
chr2,chr2,103000000,103050000,103250000,103300000,1
chr2,chr2,103000000,103050000,116250000,116300000,1
chr2,chr2,103250000,103300000,103000000,103050000,1
chr2,chr2,103250000,103300000,103250000,103300000,1
chr2,chr2,103250000,103300000,103750000,103800000,1
chr2,chr2,103500000,103550000,50250000,50300000,1
chr2,chr2,103500000,103550000,84500000,84550000,1
chr2,chr2,103500000,103550000,103500000,103550000,1
chr2,chr2,103500000,103550000,119000000,119050000,1
chr2,chr2,103500000,103550000,119250000,119300000,1
chr2,chr2,103750000,103800000,103250000,103300000,1
chr2,chr2,103750000,103800000,103750000,103800000,1
chr2,chr2,104000000,104050000,88250000,88300000,1
chr2,chr2,104000000,104050000,104000000,104050000,1
chr2,chr2,104000000,104050000,118000000,118050000,1
chr2,chr2,104000000,104050000,160500000,160550000,1
chr2,chr2,104250000,104300000,80250000,80300000,1
chr2,chr2,104250000,104300000,104250000,104300000,1
chr2,chr2,104250000,104300000,104500000,104550000,1
chr2,chr2,104250000,104300000,107750000,107800000,1
chr2,chr2,104500000,104550000,80250000,80300000,1
chr2,chr2,104500000,104550000,88000000,88050000,1
chr2,chr2,104500000,104550000,104250000,104300000,1
chr2,chr2,104500000,104550000,104500000,104550000,1
chr2,chr2,104750000,104800000,104750000,104800000,1
chr2,chr2,104750000,104800000,107500000,107550000,1
chr2,chr2,105000000,105050000,105000000,105050000,1
chr2,chr2,105000000,105050000,113250000,113300000,1
chr2,chr2,105000000,105050000,114000000,114050000,1
chr2,chr2,105000000,105050000,146000000,146050000,1
chr2,chr2,105000000,105050000,149000000,149050000,1
chr2,chr2,105000000,105050000,161750000,161800000,1
chr2,chr2,105250000,105300000,105250000,105300000,1
chr2,chr2,105500000,105550000,105500000,105550000,1
chr2,chr2,105750000,105800000,105750000,105800000,1
chr2,chr2,106000000,106050000,106000000,106050000,1
chr2,chr2,106250000,106300000,106250000,106300000,1
chr2,chr2,106500000,106550000,106500000,106550000,1
chr2,chr2,106750000,106800000,47750000,47800000,1
chr2,chr2,106750000,106800000,106750000,106800000,1
chr2,chr2,107000000,107050000,107000000,107050000,1
chr2,chr2,107250000,107300000,50000000,50050000,1
chr2,chr2,107250000,107300000,107250000,107300000,1
chr2,chr2,107500000,107550000,104750000,104800000,1
chr2,chr2,107500000,107550000,107500000,107550000,1
chr2,chr2,107750000,107800000,80250000,80300000,1
chr2,chr2,107750000,107800000,104250000,104300000,1
chr2,chr2,107750000,107800000,107750000,107800000,1
chr2,chr2,108000000,108050000,102750000,102800000,1
chr2,chr2,108000000,108050000,108000000,108050000,1
chr2,chr2,108000000,108050000,114250000,114300000,1
chr2,chr2,108000000,108050000,119000000,119050000,1
chr2,chr2,108250000,108300000,108250000,108300000,1
chr2,chr2,108500000,108550000,49000000,49050000,1
chr2,chr2,108500000,108550000,108500000,108550000,1
chr2,chr2,108500000,108550000,148000000,148050000,1
chr2,chr2,108750000,108800000,108750000,108800000,1
chr2,chr2,108750000,108800000,109500000,109550000,1
chr2,chr2,109000000,109050000,109000000,109050000,1
chr2,chr2,109250000,109300000,109250000,109300000,1
chr2,chr2,109500000,109550000,108750000,108800000,1
chr2,chr2,109500000,109550000,109500000,109550000,1
chr2,chr2,110750000,110800000,110750000,110800000,1
chr2,chr2,111000000,111050000,111000000,111050000,1
chr2,chr2,111000000,111050000,113000000,113050000,1
chr2,chr2,111000000,111050000,161500000,161550000,1
chr2,chr2,111250000,111300000,111250000,111300000,1
chr2,chr2,111250000,111300000,150000000,150050000,1
chr2,chr2,111500000,111550000,111500000,111550000,1
chr2,chr2,111750000,111800000,111750000,111800000,1
chr2,chr2,111750000,111800000,145000000,145050000,1
chr2,chr2,111750000,111800000,190000000,190050000,1
chr2,chr2,112000000,112050000,112000000,112050000,1
chr2,chr2,112250000,112300000,112250000,112300000,1
chr2,chr2,112500000,112550000,112500000,112550000,1
chr2,chr2,112500000,112550000,161000000,161050000,1
chr2,chr2,112750000,112800000,26500000,26550000,1
chr2,chr2,112750000,112800000,36500000,36550000,1
chr2,chr2,112750000,112800000,112750000,112800000,1
chr2,chr2,113000000,113050000,111000000,111050000,1
chr2,chr2,113000000,113050000,113000000,113050000,1
chr2,chr2,113000000,113050000,149000000,149050000,1
chr2,chr2,113000000,113050000,161500000,161550000,1
chr2,chr2,113250000,113300000,105000000,105050000,1
chr2,chr2,113250000,113300000,113250000,113300000,1
chr2,chr2,113250000,113300000,114000000,114050000,1
chr2,chr2,113250000,113300000,146000000,146050000,1
chr2,chr2,113250000,113300000,149250000,149300000,1
chr2,chr2,113250000,113300000,160250000,160300000,1
chr2,chr2,113250000,113300000,161750000,161800000,1
chr2,chr2,113500000,113550000,113500000,113550000,1
chr2,chr2,113750000,113800000,113750000,113800000,1
chr2,chr2,114000000,114050000,105000000,105050000,1
chr2,chr2,114000000,114050000,113250000,113300000,1
chr2,chr2,114000000,114050000,114000000,114050000,1
chr2,chr2,114000000,114050000,146000000,146050000,1
chr2,chr2,114000000,114050000,161750000,161800000,1
chr2,chr2,114250000,114300000,102750000,102800000,1
chr2,chr2,114250000,114300000,108000000,108050000,1
chr2,chr2,114250000,114300000,114250000,114300000,1
chr2,chr2,114500000,114550000,114500000,114550000,1
chr2,chr2,114500000,114550000,160500000,160550000,1
chr2,chr2,114750000,114800000,114750000,114800000,1
chr2,chr2,114750000,114800000,115250000,115300000,1
chr2,chr2,114750000,114800000,116750000,116800000,1
chr2,chr2,115000000,115050000,115000000,115050000,1
chr2,chr2,115250000,115300000,114750000,114800000,1
chr2,chr2,115250000,115300000,115250000,115300000,1
chr2,chr2,115250000,115300000,116750000,116800000,1
chr2,chr2,115500000,115550000,115500000,115550000,1
chr2,chr2,115750000,115800000,82000000,82050000,1
chr2,chr2,115750000,115800000,115750000,115800000,1
chr2,chr2,116000000,116050000,116000000,116050000,1
chr2,chr2,116250000,116300000,81250000,81300000,1
chr2,chr2,116250000,116300000,87250000,87300000,1
chr2,chr2,116250000,116300000,103000000,103050000,1
chr2,chr2,116250000,116300000,116250000,116300000,1
chr2,chr2,116500000,116550000,116500000,116550000,1
chr2,chr2,116500000,116550000,124750000,124800000,1
chr2,chr2,116750000,116800000,114750000,114800000,1
chr2,chr2,116750000,116800000,115250000,115300000,1
chr2,chr2,116750000,116800000,116750000,116800000,1
chr2,chr2,117000000,117050000,117000000,117050000,1
chr2,chr2,117250000,117300000,117250000,117300000,1
chr2,chr2,117500000,117550000,117500000,117550000,1
chr2,chr2,117750000,117800000,117750000,117800000,1
chr2,chr2,118000000,118050000,78750000,78800000,1
chr2,chr2,118000000,118050000,88250000,88300000,1
chr2,chr2,118000000,118050000,104000000,104050000,1
chr2,chr2,118000000,118050000,118000000,118050000,1
chr2,chr2,118000000,118050000,160500000,160550000,1
chr2,chr2,118250000,118300000,118250000,118300000,1
chr2,chr2,118250000,118300000,211750000,211800000,1
chr2,chr2,118500000,118550000,118500000,118550000,1
chr2,chr2,118750000,118800000,118750000,118800000,1
chr2,chr2,119000000,119050000,50250000,50300000,1
chr2,chr2,119000000,119050000,84500000,84550000,1
chr2,chr2,119000000,119050000,102750000,102800000,1
chr2,chr2,119000000,119050000,103500000,103550000,1
chr2,chr2,119000000,119050000,108000000,108050000,1
chr2,chr2,119000000,119050000,119000000,119050000,1
chr2,chr2,119250000,119300000,103500000,103550000,1
chr2,chr2,119250000,119300000,119250000,119300000,1
chr2,chr2,119500000,119550000,119500000,119550000,1
chr2,chr2,119500000,119550000,132000000,132050000,1
chr2,chr2,119500000,119550000,149750000,149800000,1
chr2,chr2,119750000,119800000,119750000,119800000,1
chr2,chr2,119750000,119800000,152000000,152050000,1
chr2,chr2,120000000,120050000,120000000,120050000,1
chr2,chr2,120000000,120050000,230500000,230550000,1
chr2,chr2,120250000,120300000,120250000,120300000,1
chr2,chr2,120250000,120300000,121250000,121300000,1
chr2,chr2,120500000,120550000,120500000,120550000,1
chr2,chr2,120750000,120800000,120750000,120800000,1
chr2,chr2,120750000,120800000,121000000,121050000,1
chr2,chr2,120750000,120800000,121250000,121300000,1
chr2,chr2,121000000,121050000,120750000,120800000,1
chr2,chr2,121000000,121050000,121000000,121050000,1
chr2,chr2,121000000,121050000,121250000,121300000,1
chr2,chr2,121250000,121300000,94750000,94800000,1
chr2,chr2,121250000,121300000,120250000,120300000,1
chr2,chr2,121250000,121300000,120750000,120800000,1
chr2,chr2,121250000,121300000,121000000,121050000,1
chr2,chr2,121250000,121300000,121250000,121300000,1
chr2,chr2,121500000,121550000,121500000,121550000,1
chr2,chr2,121500000,121550000,124750000,124800000,1
chr2,chr2,121500000,121550000,128500000,128550000,1
chr2,chr2,121500000,121550000,186500000,186550000,1
chr2,chr2,121750000,121800000,121750000,121800000,1
chr2,chr2,122000000,122050000,122000000,122050000,1
chr2,chr2,122250000,122300000,122250000,122300000,1
chr2,chr2,122250000,122300000,139250000,139300000,1
chr2,chr2,122500000,122550000,122500000,122550000,1
chr2,chr2,122750000,122800000,122750000,122800000,1
chr2,chr2,122750000,122800000,177000000,177050000,1
chr2,chr2,123000000,123050000,123000000,123050000,1
chr2,chr2,123250000,123300000,123250000,123300000,1
chr2,chr2,123500000,123550000,123500000,123550000,1
chr2,chr2,123750000,123800000,123750000,123800000,1
chr2,chr2,123750000,123800000,154250000,154300000,1
chr2,chr2,124000000,124050000,124000000,124050000,1
chr2,chr2,124000000,124050000,128750000,128800000,1
chr2,chr2,124000000,124050000,155000000,155050000,1
chr2,chr2,124250000,124300000,124250000,124300000,1
chr2,chr2,124500000,124550000,124500000,124550000,1
chr2,chr2,124750000,124800000,116500000,116550000,1
chr2,chr2,124750000,124800000,121500000,121550000,1
chr2,chr2,124750000,124800000,124750000,124800000,1
chr2,chr2,125000000,125050000,125000000,125050000,1
chr2,chr2,125000000,125050000,173500000,173550000,1
chr2,chr2,125250000,125300000,125250000,125300000,1
chr2,chr2,125250000,125300000,125750000,125800000,1
chr2,chr2,125500000,125550000,125500000,125550000,1
chr2,chr2,125750000,125800000,16500000,16550000,1
chr2,chr2,125750000,125800000,49500000,49550000,1
chr2,chr2,125750000,125800000,75000000,75050000,1
chr2,chr2,125750000,125800000,125250000,125300000,1
chr2,chr2,125750000,125800000,125750000,125800000,1
chr2,chr2,126000000,126050000,126000000,126050000,1
chr2,chr2,126000000,126050000,174500000,174550000,1
chr2,chr2,126250000,126300000,13250000,13300000,1
chr2,chr2,126250000,126300000,126250000,126300000,1
chr2,chr2,126250000,126300000,129750000,129800000,1
chr2,chr2,126500000,126550000,126500000,126550000,1
chr2,chr2,126500000,126550000,128750000,128800000,1
chr2,chr2,126500000,126550000,148250000,148300000,1
chr2,chr2,126750000,126800000,126750000,126800000,1
chr2,chr2,126750000,126800000,127000000,127050000,1
chr2,chr2,127000000,127050000,126750000,126800000,1
chr2,chr2,127000000,127050000,127000000,127050000,1
chr2,chr2,127250000,127300000,9000000,9050000,1
chr2,chr2,127250000,127300000,127250000,127300000,1
chr2,chr2,127250000,127300000,127500000,127550000,1
chr2,chr2,127500000,127550000,127250000,127300000,1
chr2,chr2,127500000,127550000,127500000,127550000,1
chr2,chr2,127750000,127800000,127750000,127800000,1
chr2,chr2,128000000,128050000,128000000,128050000,1
chr2,chr2,128000000,128050000,148000000,148050000,1
chr2,chr2,128250000,128300000,128250000,128300000,1
chr2,chr2,128500000,128550000,121500000,121550000,1
chr2,chr2,128500000,128550000,128500000,128550000,1
chr2,chr2,128750000,128800000,124000000,124050000,1
chr2,chr2,128750000,128800000,126500000,126550000,1
chr2,chr2,128750000,128800000,128750000,128800000,1
chr2,chr2,128750000,128800000,155000000,155050000,1
chr2,chr2,129000000,129050000,129000000,129050000,1
chr2,chr2,129250000,129300000,129250000,129300000,1
chr2,chr2,129250000,129300000,156000000,156050000,1
chr2,chr2,129250000,129300000,162000000,162050000,1
chr2,chr2,129500000,129550000,129500000,129550000,1
chr2,chr2,129500000,129550000,168250000,168300000,1
chr2,chr2,129500000,129550000,211000000,211050000,1
chr2,chr2,129500000,129550000,216250000,216300000,1
chr2,chr2,129750000,129800000,13250000,13300000,1
chr2,chr2,129750000,129800000,126250000,126300000,1
chr2,chr2,129750000,129800000,129750000,129800000,1
chr2,chr2,130000000,130050000,130000000,130050000,1
chr2,chr2,130000000,130050000,156250000,156300000,1
chr2,chr2,130000000,130050000,162750000,162800000,1
chr2,chr2,130250000,130300000,46750000,46800000,1
chr2,chr2,130250000,130300000,130250000,130300000,1
chr2,chr2,130250000,130300000,135250000,135300000,1
chr2,chr2,130750000,130800000,130750000,130800000,1
chr2,chr2,130750000,130800000,131000000,131050000,1
chr2,chr2,131000000,131050000,130750000,130800000,1
chr2,chr2,131000000,131050000,131000000,131050000,1
chr2,chr2,131500000,131550000,131500000,131550000,1
chr2,chr2,131500000,131550000,156500000,156550000,1
chr2,chr2,131750000,131800000,131750000,131800000,1
chr2,chr2,132000000,132050000,119500000,119550000,1
chr2,chr2,132000000,132050000,132000000,132050000,1
chr2,chr2,132500000,132550000,132500000,132550000,1
chr2,chr2,132750000,132800000,132750000,132800000,1
chr2,chr2,132750000,132800000,158250000,158300000,1
chr2,chr2,132750000,132800000,218250000,218300000,1
chr2,chr2,133000000,133050000,133000000,133050000,1
chr2,chr2,133000000,133050000,187250000,187300000,1
chr2,chr2,133250000,133300000,27500000,27550000,1
chr2,chr2,133250000,133300000,133250000,133300000,1
chr2,chr2,133250000,133300000,168000000,168050000,1
chr2,chr2,133500000,133550000,133500000,133550000,1
chr2,chr2,133500000,133550000,224750000,224800000,1
chr2,chr2,133750000,133800000,133750000,133800000,1
chr2,chr2,134000000,134050000,134000000,134050000,1
chr2,chr2,134250000,134300000,134250000,134300000,1
chr2,chr2,134250000,134300000,240750000,240800000,1
chr2,chr2,134500000,134550000,134500000,134550000,1
chr2,chr2,134500000,134550000,134750000,134800000,1
chr2,chr2,134750000,134800000,134500000,134550000,1
chr2,chr2,134750000,134800000,134750000,134800000,1
chr2,chr2,135000000,135050000,135000000,135050000,1
chr2,chr2,135000000,135050000,135750000,135800000,1
chr2,chr2,135000000,135050000,136000000,136050000,1
chr2,chr2,135250000,135300000,46750000,46800000,1
chr2,chr2,135250000,135300000,130250000,130300000,1
chr2,chr2,135250000,135300000,135250000,135300000,1
chr2,chr2,135500000,135550000,135500000,135550000,1
chr2,chr2,135750000,135800000,135000000,135050000,1
chr2,chr2,135750000,135800000,135750000,135800000,1
chr2,chr2,136000000,136050000,135000000,135050000,1
chr2,chr2,136000000,136050000,136000000,136050000,1
chr2,chr2,136250000,136300000,136250000,136300000,1
chr2,chr2,136500000,136550000,136500000,136550000,1
chr2,chr2,136750000,136800000,136750000,136800000,1
chr2,chr2,137000000,137050000,14250000,14300000,1
chr2,chr2,137000000,137050000,137000000,137050000,1
chr2,chr2,137250000,137300000,16000000,16050000,1
chr2,chr2,137250000,137300000,137250000,137300000,1
chr2,chr2,137500000,137550000,137500000,137550000,1
chr2,chr2,137750000,137800000,137750000,137800000,1
chr2,chr2,138000000,138050000,138000000,138050000,1
chr2,chr2,138000000,138050000,227000000,227050000,1
chr2,chr2,138250000,138300000,138250000,138300000,1
chr2,chr2,138500000,138550000,138500000,138550000,1
chr2,chr2,138500000,138550000,190250000,190300000,1
chr2,chr2,138500000,138550000,196500000,196550000,1
chr2,chr2,138500000,138550000,203250000,203300000,1
chr2,chr2,138750000,138800000,18250000,18300000,1
chr2,chr2,138750000,138800000,37500000,37550000,1
chr2,chr2,138750000,138800000,138750000,138800000,1
chr2,chr2,138750000,138800000,171750000,171800000,1
chr2,chr2,139000000,139050000,139000000,139050000,1
chr2,chr2,139000000,139050000,227000000,227050000,1
chr2,chr2,139250000,139300000,122250000,122300000,1
chr2,chr2,139250000,139300000,139250000,139300000,1
chr2,chr2,139500000,139550000,139500000,139550000,1
chr2,chr2,139750000,139800000,139750000,139800000,1
chr2,chr2,140000000,140050000,140000000,140050000,1
chr2,chr2,140250000,140300000,95000000,95050000,1
chr2,chr2,140250000,140300000,140250000,140300000,1
chr2,chr2,140250000,140300000,143000000,143050000,1
chr2,chr2,140250000,140300000,143250000,143300000,1
chr2,chr2,140500000,140550000,140500000,140550000,1
chr2,chr2,140750000,140800000,140750000,140800000,1
chr2,chr2,140750000,140800000,141250000,141300000,1
chr2,chr2,141000000,141050000,141000000,141050000,1
chr2,chr2,141000000,141050000,225250000,225300000,1
chr2,chr2,141250000,141300000,95000000,95050000,1
chr2,chr2,141250000,141300000,140750000,140800000,1
chr2,chr2,141250000,141300000,141250000,141300000,1
chr2,chr2,141250000,141300000,143250000,143300000,1
chr2,chr2,141250000,141300000,144000000,144050000,1
chr2,chr2,141500000,141550000,141500000,141550000,1
chr2,chr2,141750000,141800000,141750000,141800000,1
chr2,chr2,142000000,142050000,12750000,12800000,1
chr2,chr2,142000000,142050000,142000000,142050000,1
chr2,chr2,142000000,142050000,227500000,227550000,1
chr2,chr2,142250000,142300000,96000000,96050000,1
chr2,chr2,142250000,142300000,97000000,97050000,1
chr2,chr2,142250000,142300000,142250000,142300000,1
chr2,chr2,142500000,142550000,142500000,142550000,1
chr2,chr2,142500000,142550000,146750000,146800000,1
chr2,chr2,142750000,142800000,142750000,142800000,1
chr2,chr2,142750000,142800000,204500000,204550000,1
chr2,chr2,143000000,143050000,95000000,95050000,1
chr2,chr2,143000000,143050000,140250000,140300000,1
chr2,chr2,143000000,143050000,143000000,143050000,1
chr2,chr2,143250000,143300000,95000000,95050000,1
chr2,chr2,143250000,143300000,140250000,140300000,1
chr2,chr2,143250000,143300000,141250000,141300000,1
chr2,chr2,143250000,143300000,143250000,143300000,1
chr2,chr2,143500000,143550000,143500000,143550000,1
chr2,chr2,143750000,143800000,143750000,143800000,1
chr2,chr2,143750000,143800000,152000000,152050000,1
chr2,chr2,144000000,144050000,141250000,141300000,1
chr2,chr2,144000000,144050000,144000000,144050000,1
chr2,chr2,144250000,144300000,144250000,144300000,1
chr2,chr2,144500000,144550000,11750000,11800000,1
chr2,chr2,144500000,144550000,144500000,144550000,1
